gene,wang_cd14,wang_cd11b
ANKRD37,-0.311996943,-0.246392628
ANKRD39,-0.873086967,-0.095195978
ANKRD40,-0.074174487,-0.746375596
ANKRD42,0.05748009,0.334922542
ANKRD44,0.839850291,-0.279960699
ANKRD45,-0.030100747,-0.082355712
ANKRD46,-0.526477604,-0.7352776
ANKRD49,-0.204515991,-0.895458527
ANKRD50,-0.356691728,-0.340838444
ANKRD52,-0.195307206,0.468233274
ANKRD53,0.896478863,-0.582405694
ANKRD54,0.321924444,0.237741072
ANKRD55,0.262503993,-0.305620158
ANKRD6,-0.344429369,0.222133178
ANKRD60,-0.045586955,-0.772867264
ANKRD61,-0.290709812,-0.274479697
ANKRD62,-0.452692102,-0.104986829
ANKRD63,0.765822276,-0.196946464
ANKRD65,0.005463079,0.190199173
ANKRD66,-0.495496268,-0.122972773
ANKRD7,-0.015562412,0.374224677
ANKRD9,-0.127664683,0.304425008
ANKS1A,-0.388616354,0.364643298
ANKS1B,-0.126359226,0.155809872
ANKS3,0.09621747,-0.799329825
ANKS4B,-0.410704979,-0.833329735
ANKS6,-0.176035839,0.6671174
ANKUB1,-0.021306639,-0.285510913
ANKZF1,-0.627141766,0.477865984
ANLN,-0.004177686,-0.204952445
ANO1,-0.088224364,-0.342756025
ANO10,0.689460969,0.270406249
ANO2,0.388476585,-0.261406951
ANO3,-0.058957486,-0.18195023
ANO4,0.176271508,0.574330205
ANO5,-0.117639582,0.383907809
ANO6,0.102793584,0.420741284
ANO7,-0.332190372,0.335737188
ANO8,-0.324705178,-0.128064413
ANO9,0.115573825,0.067505393
ANOS1,0.529541603,0.348774059
ANP32A,-0.134795337,0.754721941
ANP32B,-0.4980702,1.025068907
ANP32C,-0.030225463,0.662258427
ANP32D,-0.063057286,-0.527532674
ANP32E,0.306008419,-0.163806513
ANPEP,-0.072099751,-0.999474036
ANTXR1,-0.365102642,-0.575006769
ANTXR2,-0.300010186,0.269662483
ANTXRL,0.861873947,-1.467531608
ANXA1,-0.09641621,-0.069925188
ANXA10,-0.358066369,-0.312106297
ANXA11,-0.120813391,0.079697626
ANXA13,0.057898411,-0.323181103
ANXA2,0.187336064,0.205778768
ANXA2R,0.461351658,-0.287660092
ANXA3,-0.353632684,-1.217889037
ANXA4,0.557575012,-0.05662921
ANXA5,0.164433014,0.202624608
ANXA6,0.061874051,-0.406976752
ANXA7,-0.00324551,0.213267001
ANXA8,0.254288139,-0.681778287
ANXA8L1,-0.348113428,-0.897853471
ANXA9,-0.157777567,0.026764928
AOAH,0.198860961,0.024406102
AOC1,0.070176927,-0.558086874
AOC2,0.089935767,0.049314781
AOC3,0.359563087,-0.847883303
AOX1,-0.158282007,-0.588094143
AP1AR,0.310983985,0.138642033
AP1B1,-0.640311563,1.315409196
AP1G1,-0.298877258,0.672190018
AP1G2,0.213897136,-0.098384757
AP1M1,-0.071741113,1.28266414
AP1M2,-0.22921408,0.21499995
AP1S1,-0.299977452,0.076784733
AP1S2,0.20598446,-0.108008111
AP1S3,-0.251591546,-0.403922369
AP2A1,0.584859419,0.692255158
AP2A2,-0.122477879,0.465999921
AP2B1,-0.192103913,-0.016477631
AP2M1,0.325456683,0.33885086
AP2S1,1.868249391,1.912115349
AP3B1,0.555131729,0.056217759
AP3B2,-0.284718553,0.768813446
AP3D1,-0.147659823,0.062105608
AP3M1,-0.038444915,0.26120308
AP3M2,-0.291959572,0.140300407
AP3S1,0.009255549,0.440125902
AP3S2,-0.054099954,-0.7295385
AP4B1,0.138946205,0.711002618
AP4E1,-0.233950121,-0.145877933
AP4M1,-0.256844144,-0.693906896
AP4S1,0.294555353,0.023034263
AP5B1,0.363191078,-0.054531793
AP5M1,-0.767401156,-0.90804793
AP5S1,-0.217813291,-0.084254537
AP5Z1,-0.378294256,0.275438003
APAF1,0.013334239,-0.383619935
APBA1,0.841421882,0.396079729
APBA2,-0.466028989,-0.48952896
APBA3,-0.169108668,-0.728994099
APBB1,0.714378022,0.350095545
APBB1IP,-0.391919621,0.182374571
APBB2,-0.547786403,-0.065732604
APBB3,-0.269149398,-0.2186419
APC,0.452327389,0.607069698
APC2,-0.225315283,0.789716528
APCDD1,-0.001455098,-0.109034827
APCDD1L,-0.171020916,0.323042045
APCS,0.254309847,-0.194496116
APEH,0.162887694,-0.406566688
APELA,0.326279434,0.312140076
APEX1,-0.166913913,0.377813831
APEX2,-0.368727847,-0.069680997
APH1A,0.044751543,0.050676172
APH1B,-0.223369316,-0.196113235
API5,-0.074940989,0.159951176
APIP,0.370159939,-0.447437995
APITD1,-0.443388979,0.047971868
APITD1-CORT,-0.764012597,-0.655552453
APLF,-0.210443261,-0.0366801
APLN,0.181954408,-0.394008737
APLNR,-0.286538895,-0.200659241
APLP1,0.085769143,-0.124922698
APLP2,-0.016524982,1.28383207
APMAP,0.651713455,0.44457356
APOA1,0.218542079,-0.291123361
APOA1BP,-0.066613368,0.666741753
APOA2,0.162804852,0.654191306
APOA4,-0.034733883,0.342585178
APOA5,0.030077873,0.296964568
APOB,-0.369966451,0.064705177
APOBEC1,0.208108287,0.286835892
APOBEC2,0.762829493,0.131095562
APOBEC3A,-0.29898266,-0.09170698
APOBEC3B,-0.21167288,-0.733138262
APOBEC3C,0.200166157,0.132654705
APOBEC3D,-0.787648567,0.01955407
APOBEC3F,0.057022947,-0.088678038
APOBEC3G,-0.571337443,-0.348964158
APOBEC3H,0.01215031,-0.517289828
APOBEC4,-0.316153242,-0.388475412
APOBR,-0.159985458,-0.316420005
APOC1,-0.213177605,0.368112786
APOC2,-0.29500287,0.408608611
APOC3,0.060590281,0.099674856
APOC4,0.456107109,-0.182045979
APOD,-0.45099712,0.239375508
APOE,0.100878082,-0.190584684
APOF,0.460078216,-0.139616051
APOH,0.030176476,0.338607719
APOL1,0.366277663,-0.10876779
APOL2,-0.759119657,-0.251895033
APOL3,-0.132305522,-0.12039639
APOL4,-0.309684535,-0.287323305
APOL5,0.325267341,0.091993696
APOL6,-0.197727051,0.408970882
APOLD1,-1.04003612,-0.073787951
APOM,-0.142079493,0.044694497
APOO,0.313556267,-0.086031469
APOOL,0.469377115,-0.428818712
APOPT1,-0.064303681,-0.215907404
APP,0.568765104,-0.129892106
APPBP2,-0.459819502,-0.315554668
APPL1,0.131374677,-0.621153294
APPL2,-0.21407083,-1.30361176
APRT,0.09599023,0.242761296
APTX,-0.332958094,0.371003559
AQP1,-0.258128111,-0.059854536
AQP10,0.154636625,-0.299869024
AQP11,-0.198345378,0.516179548
AQP12A,-0.06407066,0.509436761
AQP12B,-0.421758561,0.564559634
AQP2,-0.853706742,-0.262924465
AQP3,0.068875994,-0.039224271
AQP4,-0.348793496,0.56093524
AQP5,0.619901867,0.531876566
AQP6,-0.585587822,-0.192438389
AQP7,0.252138959,0.315409947
AQP8,-0.381568043,-0.445835353
AQP9,-0.069673929,-0.252493269
AQR,1.267684708,-0.608177977
AR,-0.033234563,0.417521654
ARAF,-0.707276642,-0.29434428
ARAP1,0.130033096,0.809789225
ARAP2,0.424813862,0.238797972
ARAP3,-0.136486216,0.107934417
ARC,-0.60713726,-0.495839002
ARCN1,0.047644608,0.09026318
AREG,-0.412461304,0.653838805
AREL1,-0.009115732,0.354039452
ARF1,1.511829716,0.574536657
ARF3,-0.181169584,0.009422169
ARF4,0.066475411,-0.293615973
ARF5,-0.392574085,-0.080213041
ARF6,0.077109726,1.129759084
ARFGAP1,0.394883855,-0.132382785
ARFGAP2,0.046734329,0.378303926
ARFGAP3,-0.380407986,-0.169223161
ARFGEF1,-0.31459885,0.135990905
ARFGEF2,-0.312963825,0.007655256
ARFGEF3,0.514602584,-0.062596729
ARFIP1,0.239552889,0.422407747
ARFIP2,-0.469267302,-0.398248065
ARFRP1,-0.96227241,-0.055912515
ARG1,0.038502903,-0.394202542
ARG2,0.216638698,-0.266349437
ARGFX,0.388864043,-0.238993006
ARGLU1,0.446403508,0.333476051
ARHGAP1,0.82353822,0.940813405
ARHGAP10,-0.439964073,-0.130905329
ARHGAP11A,-0.523561403,-0.658776092
ARHGAP11B,-0.046065106,0.704278259
ARHGAP12,0.181910744,0.02129207
ARHGAP15,-0.294332093,-0.617005263
ARHGAP17,-0.265565142,-0.531052198
ARHGAP18,0.15965707,0.395905522
ARHGAP19,-0.32754617,0.086762742
ARHGAP20,0.37859472,-0.143198028
ARHGAP21,0.09502775,-0.349965286
ARHGAP22,-0.244594695,-0.554011479
ARHGAP23,0.302453339,0.360598314
ARHGAP24,-0.336378036,0.093539779
ARHGAP25,0.19373038,-0.302720603
ARHGAP26,-0.00338896,0.271163006
ARHGAP27,-0.259536823,-0.602017259
ARHGAP28,0.297836604,0.095812961
ARHGAP29,-0.237685352,-0.117195054
ARHGAP30,0.146297553,-0.073750698
ARHGAP31,-0.267046658,0.613055461
ARHGAP32,-0.141867955,-0.635573093
ARHGAP33,-0.806778704,0.21547612
ARHGAP35,-0.161002281,0.034137445
ARHGAP36,-0.356068188,-0.384886611
ARHGAP4,-0.307429288,0.475466715
ARHGAP40,0.372408488,0.371382526
ARHGAP42,-0.03881979,-0.126076503
ARHGAP44,-0.272437659,0.233382943
ARHGAP5,0.08291665,-1.111408225
ARHGAP6,0.113449819,-0.500518761
ARHGAP8,0.670057319,0.099435135
ARHGAP9,-0.459593151,0.096959608
ARHGDIA,-0.191017175,-0.251158124
ARHGDIB,-0.005057104,-0.121424892
ARHGDIG,0.120182283,-0.149022198
ARHGEF1,-0.090308581,0.306142498
ARHGEF10,-0.081980579,0.133528208
ARHGEF10L,-0.339408938,-0.030659785
ARHGEF11,-0.098050526,-0.740983621
ARHGEF12,0.088676274,0.025967251
ARHGEF15,0.110241854,0.331336454
ARHGEF16,-0.959787416,0.119416958
ARHGEF17,-0.457668941,-0.210997765
ARHGEF18,-0.626199243,-0.140499893
ARHGEF19,-0.7137619,-0.921942069
ARHGEF2,-0.5685836,-0.822686059
ARHGEF25,-0.316505722,-0.090661397
ARHGEF26,-0.370480429,-0.176848922
ARHGEF28,-0.510798123,0.342229556
ARHGEF3,0.041582162,0.026470707
ARHGEF33,0.175911107,-0.416453475
ARHGEF35,0.250471007,-0.373770401
ARHGEF37,0.061644685,0.133989848
ARHGEF38,-0.227314176,-0.062924027
ARHGEF39,0.222109225,0.042299605
ARHGEF4,-0.413484972,-0.38154196
ARHGEF40,0.111776396,-0.584988217
ARHGEF5,0.116524662,0.431549452
ARHGEF6,0.170633487,1.2020761
ARHGEF7,-0.172720803,0.008585178
ARHGEF9,0.170132431,-0.575464619
ARID1A,-0.468495793,-0.604684904
ARID1B,-0.13214501,-0.567351822
ARID2,-0.160179505,-0.021914954
ARID3A,-0.819498766,-0.990432426
ARID3B,-0.254791629,-0.336249743
ARID3C,0.123439125,-0.367380431
ARID4A,-0.664171165,-0.090970559
ARID4B,-0.15127746,1.544735601
ARID5A,-0.050249145,-0.460572538
ARID5B,0.547487738,-0.208779817
ARIH1,0.916548462,0.597730814
ARIH2,0.29215805,0.086692498
ARIH2OS,0.579937544,0.086308676
ARL1,0.209967032,-0.204519998
ARL10,0.39066397,0.145812505
ARL11,-0.10239006,-0.357369138
ARL13A,-0.29503945,-0.023446368
ARL13B,-0.096008091,-0.050094913
ARL14,-0.228345743,-0.034849112
ARL14EP,0.066457767,-0.153808264
ARL14EPL,-0.104181001,0.572556909
ARL15,-0.104398633,0.06912878
ARL16,-0.241010793,0.362187073
ARL17A,0.470272449,0.16505386
ARL17B,-0.143509628,-0.888221983
ARL2,1.309739594,0.770192742
ARL2BP,0.341434661,1.060583255
ARL3,-0.724036608,-0.459362511
ARL4A,0.635759369,-0.492085173
ARL4C,-0.060464397,1.055090851
ARL4D,-0.404451631,0.328349769
ARL5A,-0.425369743,-0.656442005
ARL5B,-0.494233954,-0.874113083
ARL5C,-0.045695552,-0.447169935
ARL6,-0.182622184,0.200479677
ARL6IP1,-0.195836302,0.62107029
ARL6IP4,-0.172256432,0.051432692
ARL6IP5,0.260208711,0.543244544
ARL6IP6,-0.286658616,-0.908702825
ARL8A,-0.092865748,0.130167334
ARL8B,0.382369842,-0.182834998
ARL9,-0.702780963,0.49175162
ARMC1,-0.073161657,0.341405681
ARMC10,0.128845758,0.632276675
ARMC12,0.50299873,-0.320400652
ARMC2,-0.102800894,0.489918947
ARMC3,-0.607983591,-0.135009295
ARMC4,0.476881245,-0.81029218
ARMC5,0.379997055,0.083099982
ARMC6,-0.024665983,-0.185741846
ARMC7,0.312086812,-0.687162299
ARMC8,-0.344217299,0.575355472
ARMC9,-0.009600906,-0.405861231
ARMCX1,0.38374451,0.166116606
ARMCX2,-0.200896557,-0.096564318
ARMCX3,-0.584498743,-0.301867276
ARMCX4,0.217350451,-0.784436826
ARMCX5,-0.271851336,1.708011463
ARMCX5-GPRASP2,-0.019064972,0.05837393
ARMCX6,-0.04390185,0.561360216
ARMS2,-0.881303564,-0.274375361
ARMT1,-0.131844623,0.074911365
ARNT,0.265392029,1.445185002
ARNT2,0.138001828,-0.201235778
ARNTL,-0.212643656,0.113478055
ARNTL2,0.067765496,-0.215380245
ARPC1A,-0.026559697,-0.684126139
ARPC1B,0.792288422,0.116780741
ARPC2,0.376403126,-0.477621506
ARPC3,-0.136416746,0.655881663
ARPC4,0.071768036,-0.295526065
ARPC4-TTLL3,-0.29465207,0.011104096
ARPC5,0.22535468,0.473388017
ARPC5L,-0.16780755,-0.246977706
ARPIN,0.083528052,-0.357779479
ARPP19,-0.540338183,-0.146034449
ARPP21,0.34741567,0.096063623
ARR3,-0.237367539,-0.298414874
ARRB1,0.541783604,0.466649111
ARRB2,-0.452454488,-0.354546631
ARRDC1,-0.461557181,-0.390881901
ARRDC2,0.036136693,0.176601612
ARRDC3,0.441173936,0.276307479
ARRDC4,0.233750829,-0.187999302
ARRDC5,0.195085413,-0.02689558
ARSA,-0.200113649,-0.248846936
ARSB,-0.092651027,-0.480277155
ARSD,-0.27765664,0.213282669
ARSE,0.056107794,-0.58409729
ARSF,-0.884686569,-0.128105994
ARSG,0.279414562,0.359947451
ARSH,0.223519431,0.041545072
ARSI,-0.111423556,-0.584501805
ARSJ,-0.604845142,0.039463393
ARSK,-0.069546573,-0.293512823
ART1,-0.227626174,-0.476739871
ART3,-0.426011197,0.436495768
ART4,-0.107561242,-0.054431129
ART5,-0.347434222,0.470716118
ARTN,-0.09903192,-0.613454957
ARV1,-0.409603658,0.46891028
ARVCF,-0.511096014,0.100415219
ARX,-0.630229397,-0.085171258
AS3MT,0.673507967,0.404018422
ASAH1,-0.3237069,0.263496904
ASAH2,-0.526518158,0.234380642
ASAH2B,0.380387295,-0.042549785
ASAP1,-0.685811673,1.253710746
ASAP2,-0.139772007,-0.294370501
ASAP3,-0.555522466,-0.31506528
ASB1,0.533060582,0.175088158
ASB10,-0.299965705,-0.05695473
ASB11,0.415745297,-0.29184154
ASB12,0.173764543,0.059605533
ASB13,-0.068502854,0.115937626
ASB14,-0.263901148,0.511765796
ASB15,0.152310491,0.004989469
ASB16,0.414420378,-0.722882633
ASB17,-0.640834399,-0.122560903
ASB18,-0.032846129,0.300096338
ASB2,-0.449057206,-0.376137141
ASB3,-0.099969786,0.470552054
ASB4,0.147075804,0.511463616
ASB5,0.346108795,-0.198075153
ASB6,-0.443181318,-0.115263128
ASB7,-0.260986806,-0.061751338
ASB8,0.108962289,0.558874072
ASB9,-0.208385448,-0.085570544
ASCC1,-1.240669369,0.298590974
ASCC2,0.372846097,0.288216489
ASCC3,0.003248623,-1.896742494
ASCL1,0.076062065,0.124967805
ASCL2,0.17783754,-0.499639361
ASCL3,-0.567422078,-0.109006219
ASCL4,-0.904677039,-0.258414409
ASCL5,-0.005081837,-0.149794935
ASF1A,0.228726562,0.055556082
ASF1B,0.733510648,-0.199005924
ASGR1,-0.020541201,-0.018318078
ASGR2,0.174577385,-0.363275207
ASH1L,-0.160582747,0.136897501
ASH2L,-0.341256403,-0.482841194
ASIC1,0.050522193,-0.558894106
ASIC2,0.039376132,0.209357407
ASIC3,-0.108715721,0.894732489
ASIC4,-0.294606768,-0.066845732
ASIC5,-0.303618794,0.196216948
ASIP,-0.557102716,0.340305597
ASL,-0.175818592,0.346181778
ASMT,0.355673666,-0.201205666
ASMTL,0.523286316,0.593239866
ASNA1,0.015705618,0.178035083
ASNS,-0.491656687,0.018225571
ASNSD1,-0.280309362,-0.553782294
ASPA,-0.149590794,-0.47887481
ASPDH,0.229642026,-0.140206026
ASPG,0.307163891,-0.097103722
ASPH,-0.449033468,0.065870522
ASPHD1,-0.319201054,-0.326571666
ASPHD2,-0.191068967,0.019731591
ASPM,-0.157211424,0.416396346
ASPN,0.179569463,-0.633201868
ASPRV1,0.302909383,-0.032428052
ASPSCR1,-0.279076666,-0.461270623
ASRGL1,0.000381998,-0.374573611
ASS1,0.277918534,-0.012026875
ASTE1,-0.501188231,-0.275092584
ASTL,-0.639882958,0.082896243
ASTN1,-0.176612044,-0.240267084
ASTN2,-0.4727218,-0.350397198
ASUN,-0.080758284,0.728309921
ASXL1,0.17397731,0.983620417
ASXL2,-0.777873919,0.029194146
ASXL3,-0.590304438,-0.034351576
ASZ1,0.399997562,-0.23149885
ATAD1,0.392816257,-0.177011993
ATAD2,-0.361208862,0.616964396
ATAD2B,0.115209878,-0.318220321
ATAD3A,-0.156651211,-0.091687002
ATAD3B,0.09849025,0.125610535
ATAD3C,-0.509105994,-0.571054456
ATAD5,0.999576473,0.273067217
ATAT1,0.21359835,-0.046639566
ATCAY,-0.552040036,-0.321226252
ATE1,-0.217795792,-0.080194953
ATF1,-0.216835612,0.204731568
ATF2,0.174191639,-0.197383286
ATF3,0.21843336,-0.122870773
ATF4,0.300582065,0.152550223
ATF5,0.3930756,-0.832047863
ATF6,-0.536296373,0.364506569
ATF6B,-0.277598174,-0.076295163
ATF7,-0.444482195,1.006442509
ATF7IP,0.601047947,-0.06169741
ATF7IP2,1.143300399,-0.095766373
ATG10,-0.074129026,0.580017545
ATG101,0.052814713,-0.12133828
ATG12,0.10010349,0.526811214
ATG13,0.050340257,0.093080691
ATG14,-0.361997086,-0.078735584
ATG16L1,0.353982165,0.197134003
ATG16L2,-0.322079365,0.309751787
ATG2A,-0.12352817,-0.318313852
ATG2B,-0.015889222,-0.439022161
ATG3,0.271877995,-0.45233827
ATG4A,-0.310876321,0.0505195
ATG4B,0.628837893,0.099572376
ATG4C,0.288526644,-0.038490228
ATG4D,-0.049087522,-0.293969545
ATG5,0.239554625,0.228877321
ATG7,-0.44272679,-0.427552729
ATG9A,-0.069903151,-0.413916518
ATG9B,-0.530015697,-0.117750821
ATHL1,0.185572848,0.107009848
ATIC,-0.478179745,-1.000545597
ATL1,-0.091174237,0.834398596
ATL2,0.005521957,-0.248387542
ATL3,0.061783799,0.364233561
ATM,0.195589749,-0.031170013
ATMIN,-0.357582284,-0.025415653
ATN1,0.088952923,-0.533200734
ATOH1,0.337808562,-0.669892646
ATOH7,0.345886371,-0.270863696
ATOH8,0.534324905,0.191282239
ATOX1,-0.342038747,0.019644623
ATP10A,0.267648844,0.351647746
ATP10B,-0.22019905,-1.176883434
ATP10D,-0.402943917,-0.310607492
ATP11A,-0.727415875,-0.812041926
ATP11AUN,0.025655925,-0.614400879
ATP11B,-0.225764417,-0.429668661
ATP11C,-0.371243019,-0.220432393
ATP12A,-0.364721806,0.075583381
ATP13A1,0.023078337,-0.004511222
ATP13A2,0.076936636,-0.177528409
ATP13A3,0.325664699,-0.556011623
ATP13A4,-0.134866625,0.143979066
ATP13A5,-0.152601687,-0.074619785
ATP1A1,1.074405647,0.517784807
ATP1A2,0.129066632,-0.006740112
ATP1A3,0.151781474,0.017428453
ATP1A4,0.20815285,0.14558049
ATP1B1,-0.144305009,-0.271110288
ATP1B2,-0.948051387,-0.393990771
ATP1B3,0.892029748,-0.866357619
ATP1B4,0.118256927,-0.027192373
ATP2A1,-0.222894269,-0.015715271
ATP2A2,0.621082653,-1.300043532
ATP2A3,0.261287425,0.387440906
ATP2B1,0.935110683,-0.127337985
ATP2B2,-0.30379581,-0.798221254
ATP2B3,0.728501186,0.137067601
ATP2B4,-0.030636321,-0.560552922
ATP2C1,-0.062654882,-0.496650416
ATP2C2,-0.096862461,0.14349649
ATP4A,-0.498120436,0.195873814
ATP4B,-0.010430182,0.234297992
ATP5A1,0.349903634,-1.164317226
ATP5B,-0.23574892,-0.026643491
ATP5C1,-0.532943795,-0.102314279
ATP5D,0.430133231,-0.242849588
ATP5E,-0.546624062,-0.706936452
ATP5F1,0.571778688,-0.036216225
ATP5G1,-0.414477957,-0.383606927
ATP5G2,0.220525658,-0.266839189
ATP5G3,-0.179132388,0.570292627
ATP5H,-0.849492817,-0.321183844
ATP5I,0.677632686,-1.210622874
ATP5J,0.158372364,-0.232930137
ATP5J2,0.213338157,-0.014591397
ATP5J2-PTCD1,-0.372739946,0.360543611
ATP5L,-0.273329867,-0.76270982
ATP5L2,0.267101041,0.407665212
ATP5O,0.611332291,-0.49989738
ATP5S,-0.805271925,0.347600534
ATP5SL,0.181770847,-0.095804176
ATP6AP1,0.402459773,1.943635336
ATP6AP1L,-0.338318242,-0.048647228
ATP6AP2,0.133880812,0.499446661
ATP6V0A1,0.772049858,-0.159773064
ATP6V0A2,-0.07436415,0.346204417
ATP6V0A4,0.461650356,-0.251784639
ATP6V0B,1.240989076,1.096377578
ATP6V0C,1.415129002,1.220595831
ATP6V0D1,1.001598448,1.396879152
ATP6V0D2,-1.006163625,-0.036987169
ATP6V0E1,-0.43813238,-0.139917188
ATP6V0E2,-0.223618465,0.121492174
ATP6V1A,0.843024505,1.385068039
ATP6V1B1,0.264087898,-0.275845856
ATP6V1B2,0.575450813,0.784766371
ATP6V1C1,-0.027758502,0.806384087
ATP6V1C2,-0.262337448,-0.120685063
ATP6V1D,-0.636712839,0.956700696
ATP6V1E1,0.064030552,1.568222003
ATP6V1E2,0.642842831,0.151323908
ATP6V1F,0.498739037,0.732956552
ATP6V1G1,0.685059073,1.151706656
ATP6V1G2,-0.034061483,-0.136289424
ATP6V1G3,0.114509765,-0.093155876
ATP6V1H,-0.106329264,0.6046111
ATP7A,-0.099658011,0.279968041
ATP7B,-0.309566698,0.238939653
ATP8A1,-0.731464843,0.588978182
ATP8A2,0.658285621,0.414081831
ATP8B1,-0.509575926,0.480671563
ATP8B2,0.354494733,0.143397122
ATP8B3,-0.327651405,0.209757949
ATP8B4,0.031297336,-0.629444714
ATP9A,-0.10743822,0.132846394
ATP9B,0.398230268,0.103002956
ATPAF1,-0.396319576,-0.760460153
ATPAF2,0.227329379,0.129188377
ATPIF1,-0.936763856,-0.350372709
ATR,0.159629798,-0.483614669
ATRAID,0.270551698,0.520745634
ATRIP,0.495364008,0.075507836
ATRN,0.303652481,-0.113531492
ATRNL1,0.093256324,-0.277534669
ATRX,0.035585256,-0.069320226
ATXN1,0.166698591,-0.024811388
ATXN10,-0.252965894,-0.232290634
ATXN1L,0.306664044,-0.360304514
ATXN2,-0.127959915,0.760278801
ATXN2L,0.18055191,-0.404463945
ATXN3,0.017748477,-0.006825596
ATXN3L,-0.540321114,0.47366358
ATXN7,-0.211972363,0.372846243
ATXN7L1,-0.241502982,0.045685328
ATXN7L2,0.084241891,0.810313436
ATXN7L3,-1.030396905,-2.834452155
ATXN7L3B,-0.366483565,0.140056766
AUH,0.051578442,-0.418189086
AUNIP,-0.030360936,0.473872871
AUP1,1.062075003,1.209785127
AURKA,0.408943692,0.093708363
AURKAIP1,0.274508921,-0.524662725
AURKB,-0.328702488,0.880644189
AURKC,0.247059226,0.384774463
AUTS2,-0.211798414,-0.182197823
AVEN,0.064793747,-0.065380818
AVIL,-0.358572557,0.549560615
AVL9,-0.14799684,0.155846414
AVP,-0.452008194,-0.492702326
AVPI1,0.056384804,-0.623336958
AVPR1A,0.012494521,0.00345207
AVPR1B,-0.053157394,0.015496672
AVPR2,-0.129637879,-0.086252701
AWAT1,0.428171736,0.376684375
AWAT2,0.099651084,0.602201968
AXDND1,0.006871839,0.046953925
AXIN1,0.314197543,0.858457984
AXIN2,-0.418358253,-0.169101587
AXL,0.105388874,0.84411156
AZGP1,-0.297827918,0.104679207
AZI2,-0.408641188,-0.159691382
AZIN1,0.307628775,-0.295773762
AZIN2,-0.400383966,0.111163975
AZU1,0.427677402,0.070360371
B2M,-0.235073263,-0.181026633
B3GALNT1,-0.152549339,0.182243369
B3GALNT2,0.586127119,0.37691478
B3GALT1,-0.360478039,-0.081747078
B3GALT2,0.024086126,1.017595286
B3GALT4,0.047813126,-0.12131029
B3GALT5,0.559407881,-0.235706674
B3GALT6,-0.018446652,-0.11989211
B3GALTL,-0.738765969,-0.275765887
B3GAT1,0.188323607,0.165791106
B3GAT2,0.017223596,-0.024674638
B3GAT3,0.351743452,0.437438406
B3GNT2,0.083419973,0.222992321
B3GNT3,-0.528282305,-0.046871613
B3GNT4,0.611747812,-0.175230216
B3GNT5,-0.460030061,0.169114924
B3GNT6,0.037359445,0.027717234
B3GNT7,0.079561317,-0.054431849
B3GNT8,-0.04891937,0.503177099
B3GNT9,0.321955597,-1.301356268
B3GNTL1,0.267426142,0.206505048
B4GALNT1,-0.241266581,-0.442885528
B4GALNT2,0.080022851,-0.421627282
B4GALNT3,-0.182834768,-0.555822851
B4GALNT4,0.276193134,0.112463445
B4GALT1,-0.457999478,0.769191347
B4GALT2,0.365000618,0.056497369
B4GALT3,-1.037437338,-0.099023786
B4GALT4,0.238834076,-0.104823718
B4GALT5,-0.017157056,0.163310551
B4GALT6,-0.122753049,-0.331708103
B4GALT7,-0.622620974,-0.067494767
B4GAT1,-0.096966357,0.714588231
B9D1,-0.377237784,0.170610767
B9D2,-0.149752943,0.126198781
